iter	A(1)	B(1)	A(1.1)	B(1.1)	A(1.2)	B(1.2)	A(1.3)	B(1.3)	A(1.4)	B(1.4)	A(1.5)	B(1.5)	A(1.6)	B(1.6)	A(1.7)	B(1.7)	A(1.8)	B(1.8)	A(1.9)	B(1.9)	A(1.10)	B(1.10)	LnPrior	LnData	LnPosterior
674	-0.0272287	1.20109	-0.00478716	1.15486	0.211686	1.42535	-0.119439	1.11598	0.25862	1.28414	0.0424423	1.13001	0.0259669	1.1473	-0.0835521	0.945669	-0.173426	1.06864	0.0534839	1.30283	0.0798793	1.25632	2.263768e+00	1.611701e+02	1.634339e+02
675	0.029784	1.22997	-0.00821341	1.16051	0.191489	1.42588	-0.141501	1.11139	0.25862	1.28414	0.0424423	1.12845	0.0259669	1.1473	-0.073332	0.945669	-0.201195	1.06864	0.0631772	1.30516	0.0798793	1.25632	3.062261e+00	1.597630e+02	1.628252e+02
676	0.029784	1.22549	-0.00821341	1.15395	0.191489	1.43168	-0.141501	1.11551	0.25862	1.28414	0.0489163	1.12845	0.0259669	1.1473	-0.073332	0.945669	-0.175783	1.06864	0.0631772	1.30827	0.0798793	1.25632	3.620951e+00	1.552590e+02	1.588800e+02
677	0.029784	1.22549	-0.00821341	1.15694	0.160894	1.43168	-0.105331	1.11551	0.259309	1.28414	0.0489163	1.13034	0.0151414	1.1473	-0.073332	0.943087	-0.194696	1.06864	0.0631772	1.30827	0.0798793	1.25632	4.182203e+00	1.583338e+02	1.625160e+02
678	0.029784	1.22549	-0.00821341	1.15694	0.160894	1.43168	-0.105331	1.11514	0.259309	1.28512	0.0420252	1.13034	0.0151414	1.1473	-0.073332	0.943087	-0.209496	1.06864	0.0631772	1.3066	0.0798793	1.25632	3.850774e+00	1.602194e+02	1.640702e+02
679	0.0248422	1.17294	-0.00821341	1.15694	0.160894	1.43107	-0.0805686	1.11486	0.262216	1.28512	0.0420252	1.13034	0.0151414	1.1473	-0.073332	0.943087	-0.206654	1.06864	0.0631772	1.3066	0.0798793	1.25632	4.366328e+00	1.570905e+02	1.614569e+02
680	0.0248422	1.17294	-0.00821341	1.15604	0.160894	1.43107	-0.0805686	1.11486	0.262216	1.28512	0.0332573	1.13034	0.0151414	1.1473	-0.073332	0.943087	-0.206654	1.06864	0.0631772	1.30513	0.0798793	1.25632	4.382064e+00	1.580929e+02	1.624749e+02
681	0.0248422	1.17294	-0.00821341	1.15604	0.173095	1.43107	-0.0805686	1.10991	0.262216	1.2827	0.0332573	1.13469	-0.0059683	1.1473	-0.073332	0.943087	-0.206654	1.06966	0.0423519	1.30254	0.0798793	1.25872	4.233693e+00	1.600357e+02	1.642694e+02
682	0.0326249	1.17294	-0.00821341	1.15464	0.173095	1.43107	-0.101416	1.10991	0.262216	1.2827	0.0332573	1.13486	-0.0059683	1.1473	-0.073332	0.943087	-0.188963	1.06966	0.0528719	1.30254	0.0798793	1.25872	4.311941e+00	1.604995e+02	1.648114e+02
683	0.0326249	1.27054	-0.00821341	1.15464	0.173095	1.43107	-0.0810177	1.10692	0.259376	1.2827	0.0332573	1.13568	0.00973311	1.1473	-0.073332	0.943087	-0.188963	1.06966	0.104604	1.29854	0.0798793	1.25842	3.498063e+00	1.617062e+02	1.652043e+02
684	0.0487979	1.27054	-0.00936677	1.15464	0.157357	1.43107	-0.0810177	1.10354	0.259376	1.27979	-0.00271157	1.13568	0.00973311	1.1473	-0.073332	0.943087	-0.188963	1.0658	0.104604	1.29854	0.0798793	1.25842	3.361692e+00	1.594660e+02	1.628277e+02
685	0.0487979	1.27054	0.0166234	1.15464	0.157357	1.43121	-0.077505	1.10354	0.259376	1.27979	-0.00271157	1.14203	0.00973311	1.14987	-0.073332	0.943087	-0.19316	1.0658	0.104326	1.29854	0.0798793	1.25842	3.453118e+00	1.566424e+02	1.600956e+02
686	0.0487979	1.27054	0.0016006	1.15464	0.159683	1.43121	-0.0954702	1.10354	0.259376	1.27979	-0.00271157	1.13964	0.00973311	1.14987	-0.073332	0.943087	-0.169167	1.06318	0.104326	1.29555	0.0798793	1.25842	3.657443e+00	1.590333e+02	1.626907e+02
687	0.0487979	1.27054	-0.0222105	1.15464	0.173222	1.43121	-0.0990865	1.11244	0.245736	1.28791	-0.00271157	1.13964	0.00973311	1.14987	-0.073332	0.94357	-0.169167	1.06286	0.104326	1.29555	0.0798793	1.25842	3.618287e+00	1.629655e+02	1.665837e+02
688	0.0487979	1.28475	-0.0222105	1.16108	0.173686	1.43121	-0.0926107	1.11244	0.211912	1.28898	0.00206627	1.13759	0.00973311	1.14987	-0.0721408	0.94357	-0.169167	1.06286	0.104326	1.29555	0.0798793	1.25842	4.031717e+00	1.661144e+02	1.701461e+02
689	0.0487979	1.29946	-0.0222105	1.16108	0.173686	1.4261	-0.0926107	1.11227	0.211912	1.28898	0.00206627	1.13759	0.00973311	1.14987	-0.055467	0.94357	-0.169167	1.06286	0.104326	1.29555	0.0798793	1.25771	3.837532e+00	1.635851e+02	1.674226e+02
690	0.0814782	1.29946	-0.0222105	1.16108	0.177683	1.4261	-0.0926107	1.11227	0.211912	1.28898	0.00872279	1.13759	0.00973311	1.14987	-0.055467	0.94357	-0.151778	1.0648	0.104326	1.29555	0.0580269	1.25771	2.917851e+00	1.629563e+02	1.658742e+02
691	0.0983066	1.29946	-0.0344426	1.16488	0.202959	1.4261	-0.110288	1.11227	0.211912	1.28898	0.00872279	1.13759	0.00973311	1.14987	-0.055467	0.94357	-0.174482	1.06552	0.104326	1.29338	0.0408585	1.25771	4.219056e-01	1.645621e+02	1.649840e+02
692	0.0983066	1.29946	-0.0189634	1.16156	0.189616	1.4261	-0.110288	1.11126	0.211912	1.28898	0.0141827	1.13516	0.00973311	1.14987	-0.055467	0.94357	-0.157836	1.06306	0.104326	1.29484	0.0408585	1.25771	1.193561e+00	1.643495e+02	1.655430e+02
693	0.0983066	1.29946	-0.0427523	1.16156	0.189616	1.4261	-0.122428	1.1097	0.211912	1.28898	0.0117416	1.13516	0.00973311	1.14987	-0.0871651	0.940334	-0.141171	1.05884	0.104326	1.29484	0.0408585	1.25771	4.187704e-01	1.618625e+02	1.622813e+02
694	0.00987095	1.21416	-0.0427523	1.16156	0.186276	1.4261	-0.123695	1.1097	0.211912	1.28898	0.0117416	1.13516	0.00973311	1.14987	-0.0255642	0.940334	-0.138102	1.05909	0.104326	1.29484	0.0408585	1.25771	5.743912e+00	1.603206e+02	1.660645e+02
695	0.0371429	1.21416	-0.0427523	1.16156	0.186276	1.4261	-0.123695	1.1097	0.211912	1.29296	0.0117416	1.13516	-4.64266e-06	1.14987	-0.0255642	0.940334	-0.138102	1.05729	0.104326	1.29484	0.0408585	1.25771	5.696875e+00	1.600647e+02	1.657615e+02
696	0.0564287	1.21416	-0.0427523	1.16224	0.228252	1.4261	-0.123695	1.11552	0.211912	1.29296	0.0117416	1.13516	0.00833774	1.14987	-0.0255642	0.9341	-0.138102	1.05729	0.104326	1.29484	0.0798955	1.25771	4.596011e+00	1.626999e+02	1.672959e+02
697	0.0565146	1.21416	-0.0483488	1.16224	0.228252	1.42638	-0.123695	1.11253	0.211912	1.29296	0.0117416	1.13516	0.00833774	1.14987	-0.0255642	0.9341	-0.146444	1.06097	0.112094	1.29484	0.0634383	1.25771	4.360956e+00	1.636879e+02	1.680488e+02
698	0.0565146	1.21416	-0.0483488	1.16224	0.232237	1.42638	-0.123695	1.10915	0.202478	1.29296	0.0117416	1.13838	0.00833774	1.14987	-0.0255642	0.9341	-0.148167	1.06097	0.112094	1.29484	0.0677386	1.25771	4.392359e+00	1.600685e+02	1.644608e+02
699	0.0565146	1.21416	-0.0598029	1.16224	0.232237	1.42356	-0.109515	1.11228	0.202478	1.29296	0.0117416	1.13838	0.00833774	1.14987	-0.0255642	0.9341	-0.157774	1.06277	0.100836	1.29484	0.0677386	1.25771	4.395996e+00	1.628223e+02	1.672183e+02
700	0.026555	1.21416	-0.0496502	1.16224	0.232237	1.42356	-0.0992683	1.11228	0.202478	1.29296	-0.0169352	1.13726	0.00833774	1.14987	-0.0255642	0.9341	-0.139679	1.06238	0.100836	1.29196	0.0677386	1.25771	5.281682e+00	1.619211e+02	1.672028e+02
